CCS PCM C Compiler, Version 5.007, 61971               21-Ara-22 12:20

               Filename:   C:\Users\Samet\OneDrive\Masaüstü\SERA_DOCS\TOPlaM\yeni1\main.lst

               ROM used:   4773 words (58%)
                           Largest free fragment is 2048
               RAM used:   77 (21%) at main() level
                           135 (37%) worst case
               Stack used: 1 locations (0 in main + 1 for interrupts)
               Stack size: 8
06E6:  GOTO   6EA
....................    address=lcd_line_two;      // Nap dia chi RAM cua hang 1. 
06E7:  MOVLW  40
06E8:  MOVWF  75
06E9:  GOTO   6F7
.................... else if(y==3) 
06EA:  MOVF   74,W
06EB:  SUBLW  03
06EC:  BTFSS  03.2
06ED:  GOTO   6F1
....................    address=lcd_line_three;      
06EE:  MOVLW  14
06EF:  MOVWF  75
06F0:  GOTO   6F7
.................... else if(y==4) 
06F1:  MOVF   74,W
06F2:  SUBLW  04
06F3:  BTFSS  03.2
06F4:  GOTO   6F7
....................    address=lcd_line_four;    
06F5:  MOVLW  54
06F6:  MOVWF  75
....................  
.................... address+=x-1;               // Ghep dia chi cot vao dia chi tong quat (address). address = address + (x-1).       
06F7:  MOVLW  01
06F8:  SUBWF  73,W
06F9:  ADDWF  75,F
....................                         // Ta qui uoc: Goc tren ben trai co toa do la 1,1 -> Cot dau tien la Cot 1 
....................                         // (x-1) vi C.LCD qui uoc cot dau tien co dia chi la 0. 
.................... lcd_send_byte(0,0x80|address);   // Goi ham truyen thong tin (lenh) sang C.LCD. 
06FA:  MOVF   75,W
06FB:  IORLW  80
06FC:  MOVWF  76
06FD:  CLRF   7B
06FE:  MOVF   76,W
06FF:  MOVWF  7C
0700:  CALL   64E
0701:  RETURN
.................... }                        // Lenh: Thiet lap dia chi DDRAM cua C.LCD (addresss).    
....................  
.................... // *************************************************** 
.................... char lcd_getc(byte x, byte y)   // Ham tra ve ky tu tai vi tri (x,y) tren C.LCD. 
.................... { 
.................... // Khai bao bien. 
.................... char value; 
.................... // Dinh nghia ham.   
.................... lcd_gotoxy(x,y);            // Xac dinh toa do C.LCD can truy xuat. 
.................... while(bit_test(lcd_read_byte(),7));   // Cho Busy Flag = 0 (C.LCD da xu ly xong). 
.................... lcd_output_rs(1);         // RS = 1 - Databus = Bus du lieu. 
.................... value = lcd_read_byte();   // Doc ve tu C.LCD. 
.................... lcd_output_rs(0);         // RS = 0 - Databus = Bus lenh. 
....................  
.................... return(value);      // Tra ve ma ky tu tai toa do yeu cau. 
.................... } 
....................  
.................... // *************************************************** 
.................... void lcd_putc(char c)   // Ham se hien thi ky tu c tai vi tri ke tiep tren C.LCD. 
.................... { 
.................... // Khai bao bien. 
....................  
.................... // Dinh nghia ham.  
.................... switch (c) 
0702:  MOVF   72,W
0703:  XORLW  0C
0704:  BTFSC  03.2
0705:  GOTO   70D
0706:  XORLW  06
0707:  BTFSC  03.2
0708:  GOTO   715
0709:  XORLW  02
070A:  BTFSC  03.2
070B:  GOTO   71B
070C:  GOTO   720
....................    { 
....................    case '\f':     // Chuc nang xoa hien thi. 
....................       lcd_send_byte(0,0x01);   // Goi ham truyen thong tin (lenh) sang C.LCD. 
070D:  CLRF   7B
070E:  MOVLW  01
070F:  MOVWF  7C
0710:  CALL   64E
....................       delay_ms(2);         // Lenh: Xoa hien thi tren man hinh C.LCD (0x01). 
0711:  MOVLW  02
0712:  MOVWF  73
0713:  CALL   5D5
....................       break; 
0714:  GOTO   725
....................    case '\n':       // Chuc nang bat dau hang thu 2. 
....................       lcd_gotoxy(1,0x02);     // Goi ham truyen thong tin (du lieu) sang C.LCD.    
0715:  MOVLW  01
0716:  MOVWF  73
0717:  MOVLW  02
0718:  MOVWF  74
0719:  CALL   6DF
....................       break; 
071A:  GOTO   725
....................     case '\b':       // Chuc nang lui ve 1 vi tri. 
....................       lcd_send_byte(0,0x10);    // Goi ham truyen thong tin (lenh) sang C.LCD.  
071B:  CLRF   7B
071C:  MOVLW  10
071D:  MOVWF  7C
071E:  CALL   64E
....................       break;               // Lenh: Doi con tro sang trai (0x10). 
071F:  GOTO   725
....................    default:       // Chuc nang hien thi ky tu c tai vi tri ke tiep tren C.LCD. 
....................       lcd_send_byte(1,c);     // Goi ham truyen thong tin (du lieu) sang C.LCD. 
0720:  MOVLW  01
0721:  MOVWF  7B
0722:  MOVF   72,W
0723:  MOVWF  7C
0724:  CALL   64E
....................       break; 
....................    } 
0725:  RETURN
.................... }       
.................... // ***************************************************    
....................  
.................... #include "ds18b20.h" 
....................  
....................  
.................... #define DS18B20_PIN PIN_B1 
.................... #use delay(clock = 8MHz) 
*
07C1:  MOVLW  08
07C2:  SUBWF  68,F
07C3:  BTFSS  03.0
07C4:  GOTO   7D1
07C5:  MOVLW  68
07C6:  MOVWF  04
07C7:  BCF    03.7
07C8:  BCF    03.0
07C9:  RRF    00,F
07CA:  MOVF   00,W
07CB:  BTFSC  03.2
07CC:  GOTO   7D1
07CD:  GOTO   7CF
07CE:  NOP
07CF:  DECFSZ 00,F
07D0:  GOTO   7CE
07D1:  RETURN
*
09B8:  MOVLW  65
09B9:  MOVWF  04
09BA:  BCF    03.7
09BB:  MOVF   00,W
09BC:  BTFSC  03.2
09BD:  GOTO   1CB
09BE:  MOVLW  02
09BF:  MOVWF  78
09C0:  CLRF   77
09C1:  DECFSZ 77,F
09C2:  GOTO   1C1
09C3:  DECFSZ 78,F
09C4:  GOTO   1C0
09C5:  MOVLW  97
09C6:  MOVWF  77
09C7:  DECFSZ 77,F
09C8:  GOTO   1C7
09C9:  DECFSZ 00,F
09CA:  GOTO   1BE
....................  
.................... signed int16 raw_temp; 
.................... float temp; 
....................  
.................... int1 ds18b20_start(){ 
....................   output_low(DS18B20_PIN);                          
*
07D2:  BSF    03.5
07D3:  BCF    06.1
07D4:  BCF    03.5
07D5:  BCF    06.1
....................   output_drive(DS18B20_PIN);                        
07D6:  BSF    03.5
07D7:  BCF    06.1
....................   delay_us(500);                                   
07D8:  MOVLW  02
07D9:  BCF    03.5
07DA:  MOVWF  67
07DB:  MOVLW  F8
07DC:  MOVWF  68
07DD:  CALL   7C1
07DE:  DECFSZ 67,F
07DF:  GOTO   7DB
....................   output_float(DS18B20_PIN);                        
07E0:  BSF    03.5
07E1:  BSF    06.1
....................   delay_us(100);                                    
07E2:  MOVLW  42
07E3:  MOVWF  77
07E4:  DECFSZ 77,F
07E5:  GOTO   7E4
07E6:  NOP
....................   if (!input(DS18B20_PIN)) { 
07E7:  BSF    06.1
07E8:  BCF    03.5
07E9:  BTFSC  06.1
07EA:  GOTO   7F5
....................     delay_us(400);                                  
07EB:  MOVLW  02
07EC:  MOVWF  67
07ED:  MOVLW  C6
07EE:  MOVWF  68
07EF:  CALL   7C1
07F0:  DECFSZ 67,F
07F1:  GOTO   7ED
....................     return TRUE;                                    
07F2:  MOVLW  01
07F3:  MOVWF  78
07F4:  GOTO   7F7
....................   } 
....................   return FALSE; 
07F5:  MOVLW  00
07F6:  MOVWF  78
07F7:  RETURN
.................... } 
....................  
.................... void ds18b20_write_bit(int1 value){ 
....................   output_low(DS18B20_PIN); 
*
0815:  BSF    03.5
0816:  BCF    06.1
0817:  BCF    03.5
0818:  BCF    06.1
....................   output_drive(DS18B20_PIN);                        
0819:  BSF    03.5
081A:  BCF    06.1
....................   delay_us(2);                                     
081B:  GOTO   01C
081C:  GOTO   01D
....................   output_bit(DS18B20_PIN, value); 
081D:  BCF    03.5
081E:  MOVF   6A,F
081F:  BTFSS  03.2
0820:  GOTO   023
0821:  BCF    06.1
0822:  GOTO   024
0823:  BSF    06.1
0824:  BSF    03.5
0825:  BCF    06.1
....................   delay_us(80);                                     
0826:  MOVLW  34
0827:  MOVWF  77
0828:  DECFSZ 77,F
0829:  GOTO   028
082A:  GOTO   02B
082B:  NOP
....................   output_float(DS18B20_PIN);                      
082C:  BSF    06.1
....................   delay_us(2);                                     
082D:  GOTO   02E
082E:  GOTO   02F
.................... } 
....................  
.................... void ds18b20_write_byte(int8 value){ 
....................   int8 i; 
....................   for(i = 0; i < 8; i++) 
*
0800:  CLRF   68
0801:  MOVF   68,W
0802:  SUBLW  07
0803:  BTFSS  03.0
0804:  GOTO   032
....................     ds18b20_write_bit(bit_test(value, i)); 
0805:  MOVF   67,W
0806:  MOVWF  77
0807:  MOVF   68,W
0808:  MOVWF  78
0809:  BTFSC  03.2
080A:  GOTO   00F
080B:  BCF    03.0
080C:  RRF    77,F
080D:  DECFSZ 78,F
080E:  GOTO   00B
080F:  MOVLW  00
0810:  BTFSC  77.0
0811:  MOVLW  01
0812:  MOVWF  69
0813:  MOVF   69,W
0814:  MOVWF  6A
*
082F:  BCF    03.5
0830:  INCF   68,F
0831:  GOTO   001
0832:  RETURN
.................... } 
....................  
.................... int1 ds18b20_read_bit(void) { 
....................   int1 value; 
....................   output_low(DS18B20_PIN); 
*
0839:  BSF    03.5
083A:  BCF    06.1
083B:  BCF    03.5
083C:  BCF    06.1
....................   output_drive(DS18B20_PIN);                       
083D:  BSF    03.5
083E:  BCF    06.1
....................   delay_us(2); 
083F:  GOTO   040
0840:  GOTO   041
....................   output_float(DS18B20_PIN);                        
0841:  BSF    06.1
....................   delay_us(5);                                     
0842:  MOVLW  02
0843:  MOVWF  77
0844:  DECFSZ 77,F
0845:  GOTO   044
0846:  GOTO   047
0847:  NOP
....................   value = input(DS18B20_PIN); 
0848:  BSF    06.1
0849:  BCF    03.5
084A:  BCF    6D.0
084B:  BTFSC  06.1
084C:  BSF    6D.0
....................   delay_us(100);                                    
084D:  MOVLW  42
084E:  MOVWF  77
084F:  DECFSZ 77,F
0850:  GOTO   04F
0851:  NOP
....................   return value; 
0852:  MOVLW  00
0853:  BTFSC  6D.0
0854:  MOVLW  01
0855:  MOVWF  78
.................... } 
....................  
.................... int8 ds18b20_read_byte(void) { 
*
0833:  CLRF   6C
....................   int8 i, value = 0; 
....................   for(i = 0; i  < 8; i++) 
0834:  CLRF   6B
0835:  MOVF   6B,W
0836:  SUBLW  07
0837:  BTFSS  03.0
0838:  GOTO   05F
....................     shift_right(&value, 1, ds18b20_read_bit()); 
*
0856:  MOVF   78,F
0857:  BTFSS  03.2
0858:  GOTO   05B
0859:  BCF    03.0
085A:  GOTO   05C
085B:  BSF    03.0
085C:  RRF    6C,F
085D:  INCF   6B,F
085E:  GOTO   035
....................   return value; 
085F:  MOVF   6C,W
0860:  MOVWF  78
0861:  RETURN
.................... } 
....................  
.................... int1 ds18b20_read(int16 *raw_temp_value) { 
